Sheet,CUSTOMER_ID,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,PRODUCTCODE,PRODUCTLINE,MSRP,ORDERDATE,YEAR_ID,MONTH_ID,QTR_ID,STATUS_ID,STATUS,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,ORDERLINENUMBER,DEALSIZE
,,,,,,,,,,,,,,,,2003-11-06,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-11-13,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-11-25,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-12-05,2003.0,12.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-01-29,2004.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-03-10,2004.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-05-04,2004.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-06-15,2004.0,6.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-07-19,2004.0,7.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-08-17,2004.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-09-08,2004.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-10-11,2004.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-10-21,2004.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-04,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-18,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-29,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-12-10,2004.0,12.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-01-20,2005.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-02-17,2005.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-03-09,2005.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-05-01,2005.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-05-31,2005.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-04-29,2003.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-01-12,2004.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-04-03,2004.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-09-27,2004.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-23,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-02-02,2005.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-04-07,2005.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-01-05,2005.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-02-11,2003.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-04-28,2003.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-06-12,2003.0,6.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-08-10,2003.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-10-06,2003.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-10-23,2003.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-11-08,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-11-14,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-11-26,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-01-09,2004.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-02-19,2004.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-05-07,2004.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-06-17,2004.0,6.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-07-21,2004.0,7.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-08-20,2004.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-09-10,2004.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-10-14,2004.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-01,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-05,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-21,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-12-02,2004.0,12.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-12-15,2004.0,12.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-01-31,2005.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-02-23,2005.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-03-17,2005.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-04-01,2005.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-05-06,2005.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-04-01,2003.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-10-21,2003.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-12-09,2003.0,12.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-02-04,2004.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-03-11,2004.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-08-19,2004.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-10-13,2004.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-10-22,2004.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-19,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-03-03,2003.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-05-08,2003.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-07-02,2003.0,7.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-09-05,2003.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-11-04,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-11-12,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-11-20,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-12-02,2003.0,12.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-02-22,2004.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-04-09,2004.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-06-01,2004.0,6.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-07-06,2004.0,7.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-08-02,2004.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-08-30,2004.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-10-04,2003.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-10-16,2004.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-03,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-01-06,2005.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-05-17,2005.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-04-16,2003.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-06-03,2003.0,6.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-08-08,2003.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-09-28,2003.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-10-22,2003.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-01-02,2004.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-02-12,2004.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-03-19,2004.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-05-05,2004.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-07-20,2004.0,7.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-09-09,2004.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-20,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-01-23,2005.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-05-05,2005.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-03-26,2003.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-02-02,2004.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-02-21,2004.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-01-31,2003.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-03-15,2004.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-01-26,2005.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-10-11,2003.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-01-16,2004.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-02-08,2005.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-12-01,2004.0,12.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-03-23,2005.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-02-09,2005.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-04-04,2003.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-08-01,2003.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-09-21,2003.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-02-10,2004.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-05-03,2005.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-04-12,2004.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-08-04,2004.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-04-14,2005.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-03-10,2003.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-07-04,2003.0,7.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-09-11,2003.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-10-17,2003.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-11-05,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-04-13,2004.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-08-06,2004.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-10-05,2003.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-17,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-12-09,2004.0,12.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-01-07,2005.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-03-04,2005.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-04-15,2005.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-01-10,2003.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-03-25,2003.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-05-21,2003.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-07-16,2003.0,7.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-09-12,2003.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-10-18,2003.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-11-21,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-12-03,2003.0,12.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-03-02,2004.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-04-29,2004.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-06-08,2004.0,6.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-09-03,2004.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-02-16,2005.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-05-30,2005.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-03-18,2003.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-05-20,2003.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-07-10,2003.0,7.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-02-26,2004.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-09-01,2004.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-01-12,2005.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-02-10,2005.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-04-22,2005.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-02-17,2003.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-06-16,2003.0,6.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-11-27,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-05-11,2004.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-06-24,2004.0,6.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-08-21,2004.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-09-15,2004.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-10,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-22,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-12-03,2004.0,12.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-03-01,2005.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-03-30,2005.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-05-10,2005.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-01-06,2003.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-01-26,2004.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-25,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-05-29,2005.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-01-10,2005.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-10-06,2004.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-02-22,2005.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-01-09,2003.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-04-26,2004.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-04-23,2005.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-06-27,2003.0,6.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-04-02,2004.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-09-16,2004.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-12-04,2004.0,12.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-04-03,2005.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-06-04,2004.0,6.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-06-14,2004.0,6.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-07-16,2004.0,7.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-03-10,2005.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-06-06,2003.0,6.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-11-07,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-02-18,2004.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-03-20,2004.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-03-15,2005.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-09,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-05-26,2004.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-07-02,2004.0,7.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-09-07,2004.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-16,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-12-07,2004.0,12.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-09-03,2003.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-06-30,2004.0,6.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-08-28,2004.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-05-08,2004.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-11-12,2004.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-05-09,2005.0,5.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-09-25,2003.0,9.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-01-22,2004.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-10-29,2004.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-07-07,2004.0,7.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-08-09,2004.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-11-19,2003.0,11.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-01-19,2005.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-10-02,2003.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-03-29,2004.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-02-28,2005.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2004-04-20,2004.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-03-02,2005.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-04-11,2003.0,4.0,2.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-08-13,2003.0,8.0,3.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-10-08,2003.0,10.0,4.0,,,,,,,,
,,,,,,,,,,,,,,,,2005-03-28,2005.0,3.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,2003-04-21,2003.0,4.0,2.0,,,,,,,,
dim_status,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1.0,Shipped,,,,,,
,,,,,,,,,,,,,,,,,,,,2.0,Disputed,,,,,,
,,,,,,,,,,,,,,,,,,,,3.0,In Process,,,,,,
,,,,,,,,,,,,,,,,,,,,4.0,Cancelled,,,,,,
,,,,,,,,,,,,,,,,,,,,5.0,On Hold,,,,,,
,,,,,,,,,,,,,,,,,,,,6.0,Resolved,,,,,,
fact_sales,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,S10_1678,,,2003-02-24,,,,1.0,Shipped,10107.0,30.0,95.7,2871.0,2.0,Small
,2.0,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,S10_1678,,,2003-05-07,,,,1.0,Shipped,10121.0,34.0,81.35,2765.9,5.0,Small
,3.0,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,S10_1678,,,2003-07-01,,,,1.0,Shipped,10134.0,41.0,94.74,3884.34,2.0,Medium
,4.0,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,S10_1678,,,2003-08-25,,,,1.0,Shipped,10145.0,45.0,83.26,3746.7,6.0,Medium
,5.0,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,S10_1678,,,2003-10-10,,,,1.0,Shipped,10159.0,49.0,100.0,5205.27,14.0,Medium
,6.0,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,S10_1678,,,2003-10-28,,,,1.0,Shipped,10168.0,36.0,96.66,3479.76,1.0,Medium
,7.0,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,S10_1678,,,2003-11-11,,,,1.0,Shipped,10180.0,29.0,86.13,2497.77,9.0,Small
,8.0,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,S10_1678,,,2003-11-18,,,,1.0,Shipped,10188.0,48.0,100.0,5512.32,1.0,Medium
,9.0,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,S10_1678,,,2003-12-01,,,,1.0,Shipped,10201.0,22.0,98.57,2168.54,2.0,Small
,10.0,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,S10_1678,,,2004-01-15,,,,1.0,Shipped,10211.0,41.0,100.0,4708.44,14.0,Medium
,11.0,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,S10_1678,,,2004-02-20,,,,1.0,Shipped,10223.0,37.0,100.0,3965.66,1.0,Medium
,12.0,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,S10_1678,,,2004-04-05,,,,1.0,Shipped,10237.0,23.0,100.0,2333.12,7.0,Small
,13.0,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,S10_1678,,,2004-05-18,,,,1.0,Shipped,10251.0,28.0,100.0,3188.64,2.0,Medium
,14.0,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,S10_1678,,,2004-06-28,,,,1.0,Shipped,10263.0,34.0,100.0,3676.76,2.0,Medium
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S10_1678,,,2004-07-23,,,,1.0,Shipped,10275.0,45.0,92.83,4177.35,1.0,Medium
,16.0,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,S10_1678,,,2004-08-27,,,,1.0,Shipped,10285.0,36.0,100.0,4099.68,6.0,Medium
,17.0,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,S10_1678,,,2004-09-30,,,,1.0,Shipped,10299.0,23.0,100.0,2597.39,9.0,Small
,18.0,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,S10_1678,,,2004-10-15,,,,1.0,Shipped,10309.0,41.0,100.0,4394.38,5.0,Medium
,19.0,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,S10_1678,,,2004-11-02,,,,1.0,Shipped,10318.0,46.0,94.74,4358.04,1.0,Medium
,1.0,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,S10_1678,,,2004-11-15,,,,1.0,Shipped,10329.0,42.0,100.0,4396.14,1.0,Medium
,20.0,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,S10_1678,,,2004-11-24,,,,1.0,Shipped,10341.0,41.0,100.0,7737.93,9.0,Large
,21.0,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,S10_1678,,,2004-12-17,,,,1.0,Shipped,10361.0,20.0,72.55,1451.0,13.0,Small
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S10_1678,,,2005-02-03,,,,1.0,Shipped,10375.0,21.0,34.91,733.11,12.0,Small
,22.0,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,S10_1678,,,2005-03-03,,,,1.0,Shipped,10388.0,42.0,76.36,3207.12,4.0,Medium
,23.0,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,S10_1678,,,2005-04-08,,,,1.0,Shipped,10403.0,24.0,100.0,2434.56,7.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S10_1678,,,2005-05-13,,,,2.0,Disputed,10417.0,66.0,100.0,7516.08,2.0,Large
,18.0,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,S10_1949,,,2003-01-29,,,,1.0,Shipped,10103.0,26.0,100.0,5404.62,11.0,Medium
,25.0,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÑgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,S10_1949,,,2003-03-24,,,,1.0,Shipped,10112.0,29.0,100.0,7209.11,1.0,Large
,26.0,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,S10_1949,,,2003-05-28,,,,1.0,Shipped,10126.0,38.0,100.0,7329.06,11.0,Large
,6.0,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,S10_1949,,,2003-07-24,,,,1.0,Shipped,10140.0,37.0,100.0,7374.1,11.0,Large
,27.0,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,S10_1949,,,2003-09-19,,,,1.0,Shipped,10150.0,45.0,100.0,10993.5,8.0,Large
,28.0,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,S10_1949,,,2003-10-20,,,,1.0,Shipped,10163.0,21.0,100.0,4860.24,1.0,Medium
